steps,date,interval
0,2012/10/30,1135
0,2012/10/30,1140
0,2012/10/30,1145
0,2012/10/30,1150
0,2012/10/30,1155
0,2012/10/30,1200
0,2012/10/30,1205
58,2012/10/30,1210
0,2012/10/30,1215
0,2012/10/30,1220
0,2012/10/30,1225
0,2012/10/30,1230
0,2012/10/30,1235
0,2012/10/30,1240
0,2012/10/30,1245
29,2012/10/30,1250
13,2012/10/30,1255
17,2012/10/30,1300
35,2012/10/30,1305
105,2012/10/30,1310
28,2012/10/30,1315
20,2012/10/30,1320
66,2012/10/30,1325
10,2012/10/30,1330
100,2012/10/30,1335
48,2012/10/30,1340
32,2012/10/30,1345
0,2012/10/30,1350
56,2012/10/30,1355
137,2012/10/30,1400
364,2012/10/30,1405
477,2012/10/30,1410
509,2012/10/30,1415
213,2012/10/30,1420
281,2012/10/30,1425
0,2012/10/30,1430
0,2012/10/30,1435
22,2012/10/30,1440
440,2012/10/30,1445
468,2012/10/30,1450
432,2012/10/30,1455
50,2012/10/30,1500
0,2012/10/30,1505
22,2012/10/30,1510
0,2012/10/30,1515
37,2012/10/30,1520
60,2012/10/30,1525
12,2012/10/30,1530
0,2012/10/30,1535
40,2012/10/30,1540
33,2012/10/30,1545
0,2012/10/30,1550
0,2012/10/30,1555
0,2012/10/30,1600
0,2012/10/30,1605
0,2012/10/30,1610
0,2012/10/30,1615
0,2012/10/30,1620
0,2012/10/30,1625
0,2012/10/30,1630
0,2012/10/30,1635
0,2012/10/30,1640
0,2012/10/30,1645
0,2012/10/30,1650
0,2012/10/30,1655
32,2012/10/30,1700
0,2012/10/30,1705
0,2012/10/30,1710
24,2012/10/30,1715
60,2012/10/30,1720
27,2012/10/30,1725
96,2012/10/30,1730
35,2012/10/30,1735
78,2012/10/30,1740
0,2012/10/30,1745
37,2012/10/30,1750
9,2012/10/30,1755
0,2012/10/30,1800
17,2012/10/30,1805
37,2012/10/30,1810
48,2012/10/30,1815
39,2012/10/30,1820
119,2012/10/30,1825
515,2012/10/30,1830
523,2012/10/30,1835
488,2012/10/30,1840
425,2012/10/30,1845
495,2012/10/30,1850
129,2012/10/30,1855
72,2012/10/30,1900
71,2012/10/30,1905
20,2012/10/30,1910
0,2012/10/30,1915
65,2012/10/30,1920
0,2012/10/30,1925
0,2012/10/30,1930
35,2012/10/30,1935
25,2012/10/30,1940
31,2012/10/30,1945
0,2012/10/30,1950
0,2012/10/30,1955
0,2012/10/30,2000
0,2012/10/30,2005
0,2012/10/30,2010
0,2012/10/30,2015
0,2012/10/30,2020
0,2012/10/30,2025
0,2012/10/30,2030
51,2012/10/30,2035
0,2012/10/30,2040
0,2012/10/30,2045
0,2012/10/30,2050
0,2012/10/30,2055
34,2012/10/30,2100
349,2012/10/30,2105
272,2012/10/30,2110
154,2012/10/30,2115
142,2012/10/30,2120
16,2012/10/30,2125
0,2012/10/30,2130
0,2012/10/30,2135
14,2012/10/30,2140
0,2012/10/30,2145
0,2012/10/30,2150
0,2012/10/30,2155
0,2012/10/30,2200
0,2012/10/30,2205
0,2012/10/30,2210
0,2012/10/30,2215
0,2012/10/30,2220
0,2012/10/30,2225
0,2012/10/30,2230
0,2012/10/30,2235
0,2012/10/30,2240
0,2012/10/30,2245
0,2012/10/30,2250
0,2012/10/30,2255
0,2012/10/30,2300
0,2012/10/30,2305
0,2012/10/30,2310
0,2012/10/30,2315
0,2012/10/30,2320
0,2012/10/30,2325
0,2012/10/30,2330
0,2012/10/30,2335
0,2012/10/30,2340
0,2012/10/30,2345
0,2012/10/30,2350
0,2012/10/30,2355
0,2012/10/31,0
0,2012/10/31,5
0,2012/10/31,10
0,2012/10/31,15
0,2012/10/31,20
0,2012/10/31,25
0,2012/10/31,30
0,2012/10/31,35
0,2012/10/31,40
0,2012/10/31,45
0,2012/10/31,50
0,2012/10/31,55
0,2012/10/31,100
0,2012/10/31,105
0,2012/10/31,110
0,2012/10/31,115
0,2012/10/31,120
0,2012/10/31,125
0,2012/10/31,130
0,2012/10/31,135
0,2012/10/31,140
0,2012/10/31,145
0,2012/10/31,150
0,2012/10/31,155
0,2012/10/31,200
0,2012/10/31,205
0,2012/10/31,210
0,2012/10/31,215
0,2012/10/31,220
0,2012/10/31,225
0,2012/10/31,230
0,2012/10/31,235
0,2012/10/31,240
0,2012/10/31,245
0,2012/10/31,250
0,2012/10/31,255
0,2012/10/31,300
0,2012/10/31,305
0,2012/10/31,310
0,2012/10/31,315
0,2012/10/31,320
0,2012/10/31,325
0,2012/10/31,330
0,2012/10/31,335
0,2012/10/31,340
0,2012/10/31,345
0,2012/10/31,350
0,2012/10/31,355
0,2012/10/31,400
0,2012/10/31,405
0,2012/10/31,410
0,2012/10/31,415
0,2012/10/31,420
0,2012/10/31,425
0,2012/10/31,430
0,2012/10/31,435
0,2012/10/31,440
0,2012/10/31,445
0,2012/10/31,450
0,2012/10/31,455
0,2012/10/31,500
0,2012/10/31,505
0,2012/10/31,510
0,2012/10/31,515
0,2012/10/31,520
0,2012/10/31,525
0,2012/10/31,530
0,2012/10/31,535
0,2012/10/31,540
0,2012/10/31,545
0,2012/10/31,550
0,2012/10/31,555
0,2012/10/31,600
0,2012/10/31,605
0,2012/10/31,610
0,2012/10/31,615
0,2012/10/31,620
0,2012/10/31,625
22,2012/10/31,630
63,2012/10/31,635
36,2012/10/31,640
65,2012/10/31,645
84,2012/10/31,650
436,2012/10/31,655
594,2012/10/31,700
443,2012/10/31,705
749,2012/10/31,710
717,2012/10/31,715
751,2012/10/31,720
747,2012/10/31,725
757,2012/10/31,730
714,2012/10/31,735
301,2012/10/31,740
584,2012/10/31,745
358,2012/10/31,750
0,2012/10/31,755
32,2012/10/31,800
0,2012/10/31,805
0,2012/10/31,810
0,2012/10/31,815
15,2012/10/31,820
85,2012/10/31,825
146,2012/10/31,830
0,2012/10/31,835
0,2012/10/31,840
0,2012/10/31,845
18,2012/10/31,850
18,2012/10/31,855
0,2012/10/31,900
23,2012/10/31,905
0,2012/10/31,910
143,2012/10/31,915
463,2012/10/31,920
0,2012/10/31,925
103,2012/10/31,930
0,2012/10/31,935
0,2012/10/31,940
0,2012/10/31,945
123,2012/10/31,950
260,2012/10/31,955
122,2012/10/31,1000
0,2012/10/31,1005
0,2012/10/31,1010
0,2012/10/31,1015
0,2012/10/31,1020
0,2012/10/31,1025
206,2012/10/31,1030
128,2012/10/31,1035
67,2012/10/31,1040
8,2012/10/31,1045
0,2012/10/31,1050
15,2012/10/31,1055
20,2012/10/31,1100
0,2012/10/31,1105
0,2012/10/31,1110
0,2012/10/31,1115
0,2012/10/31,1120
0,2012/10/31,1125
0,2012/10/31,1130
0,2012/10/31,1135
0,2012/10/31,1140
0,2012/10/31,1145
0,2012/10/31,1150
0,2012/10/31,1155
0,2012/10/31,1200
0,2012/10/31,1205
0,2012/10/31,1210
0,2012/10/31,1215
286,2012/10/31,1220
136,2012/10/31,1225
170,2012/10/31,1230
0,2012/10/31,1235
0,2012/10/31,1240
0,2012/10/31,1245
0,2012/10/31,1250
157,2012/10/31,1255
0,2012/10/31,1300
0,2012/10/31,1305
7,2012/10/31,1310
0,2012/10/31,1315
0,2012/10/31,1320
0,2012/10/31,1325
0,2012/10/31,1330
0,2012/10/31,1335
65,2012/10/31,1340
0,2012/10/31,1345
0,2012/10/31,1350
0,2012/10/31,1355
55,2012/10/31,1400
0,2012/10/31,1405
0,2012/10/31,1410
0,2012/10/31,1415
82,2012/10/31,1420
112,2012/10/31,1425
83,2012/10/31,1430
17,2012/10/31,1435
0,2012/10/31,1440
0,2012/10/31,1445
0,2012/10/31,1450
0,2012/10/31,1455
0,2012/10/31,1500
0,2012/10/31,1505
0,2012/10/31,1510
0,2012/10/31,1515
0,2012/10/31,1520
0,2012/10/31,1525
0,2012/10/31,1530
6,2012/10/31,1535
18,2012/10/31,1540
0,2012/10/31,1545
0,2012/10/31,1550
0,2012/10/31,1555
0,2012/10/31,1600
148,2012/10/31,1605
492,2012/10/31,1610
191,2012/10/31,1615
0,2012/10/31,1620
0,2012/10/31,1625
59,2012/10/31,1630
17,2012/10/31,1635
27,2012/10/31,1640
0,2012/10/31,1645
0,2012/10/31,1650
0,2012/10/31,1655
48,2012/10/31,1700
58,2012/10/31,1705
89,2012/10/31,1710
24,2012/10/31,1715
180,2012/10/31,1720
414,2012/10/31,1725
148,2012/10/31,1730
306,2012/10/31,1735
111,2012/10/31,1740
314,2012/10/31,1745
63,2012/10/31,1750
68,2012/10/31,1755
53,2012/10/31,1800
63,2012/10/31,1805
12,2012/10/31,1810
0,2012/10/31,1815
29,2012/10/31,1820
171,2012/10/31,1825
11,2012/10/31,1830
77,2012/10/31,1835
36,2012/10/31,1840
42,2012/10/31,1845
64,2012/10/31,1850
0,2012/10/31,1855
82,2012/10/31,1900
48,2012/10/31,1905
457,2012/10/31,1910
503,2012/10/31,1915
140,2012/10/31,1920
40,2012/10/31,1925
51,2012/10/31,1930
0,2012/10/31,1935
0,2012/10/31,1940
0,2012/10/31,1945
0,2012/10/31,1950
0,2012/10/31,1955
0,2012/10/31,2000
0,2012/10/31,2005
0,2012/10/31,2010
0,2012/10/31,2015
0,2012/10/31,2020
0,2012/10/31,2025
0,2012/10/31,2030
0,2012/10/31,2035
0,2012/10/31,2040
0,2012/10/31,2045
0,2012/10/31,2050
0,2012/10/31,2055
0,2012/10/31,2100
0,2012/10/31,2105
0,2012/10/31,2110
0,2012/10/31,2115
0,2012/10/31,2120
0,2012/10/31,2125
0,2012/10/31,2130
0,2012/10/31,2135
0,2012/10/31,2140
0,2012/10/31,2145
0,2012/10/31,2150
0,2012/10/31,2155
0,2012/10/31,2200
0,2012/10/31,2205
0,2012/10/31,2210
90,2012/10/31,2215
78,2012/10/31,2220
0,2012/10/31,2225
0,2012/10/31,2230
0,2012/10/31,2235
0,2012/10/31,2240
0,2012/10/31,2245
0,2012/10/31,2250
0,2012/10/31,2255
0,2012/10/31,2300
0,2012/10/31,2305
0,2012/10/31,2310
0,2012/10/31,2315
0,2012/10/31,2320
0,2012/10/31,2325
0,2012/10/31,2330
0,2012/10/31,2335
0,2012/10/31,2340
0,2012/10/31,2345
0,2012/10/31,2350
0,2012/10/31,2355
NA,2012/11/1,0
NA,2012/11/1,5
NA,2012/11/1,10
NA,2012/11/1,15
NA,2012/11/1,20
NA,2012/11/1,25
NA,2012/11/1,30
NA,2012/11/1,35
NA,2012/11/1,40
NA,2012/11/1,45
NA,2012/11/1,50
NA,2012/11/1,55
NA,2012/11/1,100
NA,2012/11/1,105
NA,2012/11/1,110
NA,2012/11/1,115
NA,2012/11/1,120
NA,2012/11/1,125
NA,2012/11/1,130
NA,2012/11/1,135
NA,2012/11/1,140
NA,2012/11/1,145
NA,2012/11/1,150
NA,2012/11/1,155
NA,2012/11/1,200
NA,2012/11/1,205
NA,2012/11/1,210
NA,2012/11/1,215
NA,2012/11/1,220
NA,2012/11/1,225
NA,2012/11/1,230
NA,2012/11/1,235
NA,2012/11/1,240
NA,2012/11/1,245
NA,2012/11/1,250
NA,2012/11/1,255
NA,2012/11/1,300
NA,2012/11/1,305
NA,2012/11/1,310
NA,2012/11/1,315
NA,2012/11/1,320
NA,2012/11/1,325
NA,2012/11/1,330
NA,2012/11/1,335
NA,2012/11/1,340
NA,2012/11/1,345
NA,2012/11/1,350
NA,2012/11/1,355
NA,2012/11/1,400
NA,2012/11/1,405
NA,2012/11/1,410
NA,2012/11/1,415
NA,2012/11/1,420
NA,2012/11/1,425
NA,2012/11/1,430
NA,2012/11/1,435
NA,2012/11/1,440
NA,2012/11/1,445
NA,2012/11/1,450
NA,2012/11/1,455
NA,2012/11/1,500
NA,2012/11/1,505
NA,2012/11/1,510
NA,2012/11/1,515
NA,2012/11/1,520
NA,2012/11/1,525
NA,2012/11/1,530
NA,2012/11/1,535
NA,2012/11/1,540
NA,2012/11/1,545
NA,2012/11/1,550
NA,2012/11/1,555
NA,2012/11/1,600
NA,2012/11/1,605
NA,2012/11/1,610
NA,2012/11/1,615
NA,2012/11/1,620
NA,2012/11/1,625
NA,2012/11/1,630
NA,2012/11/1,635
NA,2012/11/1,640
NA,2012/11/1,645
NA,2012/11/1,650
NA,2012/11/1,655
NA,2012/11/1,700
NA,2012/11/1,705
NA,2012/11/1,710
NA,2012/11/1,715
NA,2012/11/1,720
NA,2012/11/1,725
NA,2012/11/1,730
NA,2012/11/1,735
NA,2012/11/1,740
NA,2012/11/1,745
NA,2012/11/1,750
NA,2012/11/1,755
NA,2012/11/1,800
NA,2012/11/1,805
NA,2012/11/1,810
NA,2012/11/1,815
NA,2012/11/1,820
NA,2012/11/1,825
NA,2012/11/1,830
NA,2012/11/1,835
NA,2012/11/1,840
NA,2012/11/1,845
NA,2012/11/1,850
NA,2012/11/1,855
NA,2012/11/1,900
NA,2012/11/1,905
NA,2012/11/1,910
NA,2012/11/1,915
NA,2012/11/1,920
NA,2012/11/1,925
NA,2012/11/1,930
NA,2012/11/1,935
NA,2012/11/1,940
NA,2012/11/1,945
NA,2012/11/1,950
NA,2012/11/1,955
NA,2012/11/1,1000
NA,2012/11/1,1005
NA,2012/11/1,1010
NA,2012/11/1,1015
NA,2012/11/1,1020
NA,2012/11/1,1025
NA,2012/11/1,1030
NA,2012/11/1,1035
NA,2012/11/1,1040
NA,2012/11/1,1045
NA,2012/11/1,1050
NA,2012/11/1,1055
NA,2012/11/1,1100
NA,2012/11/1,1105
NA,2012/11/1,1110
NA,2012/11/1,1115
NA,2012/11/1,1120
NA,2012/11/1,1125
NA,2012/11/1,1130
NA,2012/11/1,1135
NA,2012/11/1,1140
NA,2012/11/1,1145
NA,2012/11/1,1150
NA,2012/11/1,1155
NA,2012/11/1,1200
NA,2012/11/1,1205
NA,2012/11/1,1210
NA,2012/11/1,1215
NA,2012/11/1,1220
NA,2012/11/1,1225
NA,2012/11/1,1230
NA,2012/11/1,1235
NA,2012/11/1,1240
NA,2012/11/1,1245
NA,2012/11/1,1250
NA,2012/11/1,1255
NA,2012/11/1,1300
NA,2012/11/1,1305
NA,2012/11/1,1310
NA,2012/11/1,1315
NA,2012/11/1,1320
NA,2012/11/1,1325
NA,2012/11/1,1330
NA,2012/11/1,1335
NA,2012/11/1,1340
NA,2012/11/1,1345
NA,2012/11/1,1350
NA,2012/11/1,1355
NA,2012/11/1,1400
NA,2012/11/1,1405
NA,2012/11/1,1410
NA,2012/11/1,1415
NA,2012/11/1,1420
NA,2012/11/1,1425
NA,2012/11/1,1430
NA,2012/11/1,1435
NA,2012/11/1,1440
NA,2012/11/1,1445
NA,2012/11/1,1450
NA,2012/11/1,1455
NA,2012/11/1,1500
NA,2012/11/1,1505
NA,2012/11/1,1510
NA,2012/11/1,1515
NA,2012/11/1,1520
NA,2012/11/1,1525
NA,2012/11/1,1530
NA,2012/11/1,1535
NA,2012/11/1,1540
NA,2012/11/1,1545
NA,2012/11/1,1550
NA,2012/11/1,1555
NA,2012/11/1,1600
NA,2012/11/1,1605
NA,2012/11/1,1610
NA,2012/11/1,1615
NA,2012/11/1,1620
NA,2012/11/1,1625
NA,2012/11/1,1630
NA,2012/11/1,1635
NA,2012/11/1,1640
NA,2012/11/1,1645
NA,2012/11/1,1650
NA,2012/11/1,1655
NA,2012/11/1,1700
NA,2012/11/1,1705
NA,2012/11/1,1710
NA,2012/11/1,1715
NA,2012/11/1,1720
NA,2012/11/1,1725
NA,2012/11/1,1730
NA,2012/11/1,1735
NA,2012/11/1,1740
NA,2012/11/1,1745
NA,2012/11/1,1750
NA,2012/11/1,1755
NA,2012/11/1,1800
NA,2012/11/1,1805
NA,2012/11/1,1810
NA,2012/11/1,1815
NA,2012/11/1,1820
NA,2012/11/1,1825
NA,2012/11/1,1830
NA,2012/11/1,1835
NA,2012/11/1,1840
NA,2012/11/1,1845
NA,2012/11/1,1850
NA,2012/11/1,1855
NA,2012/11/1,1900
NA,2012/11/1,1905
NA,2012/11/1,1910
NA,2012/11/1,1915
NA,2012/11/1,1920
NA,2012/11/1,1925
NA,2012/11/1,1930
NA,2012/11/1,1935
NA,2012/11/1,1940
NA,2012/11/1,1945
NA,2012/11/1,1950
NA,2012/11/1,1955
NA,2012/11/1,2000
NA,2012/11/1,2005
NA,2012/11/1,2010
NA,2012/11/1,2015
NA,2012/11/1,2020
NA,2012/11/1,2025
NA,2012/11/1,2030
NA,2012/11/1,2035
NA,2012/11/1,2040
NA,2012/11/1,2045
NA,2012/11/1,2050
NA,2012/11/1,2055
NA,2012/11/1,2100
NA,2012/11/1,2105
NA,2012/11/1,2110
NA,2012/11/1,2115
NA,2012/11/1,2120
NA,2012/11/1,2125
NA,2012/11/1,2130
NA,2012/11/1,2135
NA,2012/11/1,2140
NA,2012/11/1,2145
NA,2012/11/1,2150
NA,2012/11/1,2155
NA,2012/11/1,2200
NA,2012/11/1,2205
NA,2012/11/1,2210
NA,2012/11/1,2215
NA,2012/11/1,2220
NA,2012/11/1,2225
NA,2012/11/1,2230
NA,2012/11/1,2235
NA,2012/11/1,2240
NA,2012/11/1,2245
NA,2012/11/1,2250
NA,2012/11/1,2255
NA,2012/11/1,2300
NA,2012/11/1,2305
NA,2012/11/1,2310
NA,2012/11/1,2315
NA,2012/11/1,2320
NA,2012/11/1,2325
NA,2012/11/1,2330
NA,2012/11/1,2335
NA,2012/11/1,2340
NA,2012/11/1,2345
NA,2012/11/1,2350
NA,2012/11/1,2355
0,2012/11/2,0
0,2012/11/2,5
0,2012/11/2,10
0,2012/11/2,15
0,2012/11/2,20
0,2012/11/2,25
0,2012/11/2,30
0,2012/11/2,35
0,2012/11/2,40
0,2012/11/2,45
0,2012/11/2,50
0,2012/11/2,55
0,2012/11/2,100
0,2012/11/2,105
0,2012/11/2,110
0,2012/11/2,115
0,2012/11/2,120
0,2012/11/2,125
0,2012/11/2,130
0,2012/11/2,135
0,2012/11/2,140
0,2012/11/2,145
0,2012/11/2,150
0,2012/11/2,155
0,2012/11/2,200
0,2012/11/2,205
0,2012/11/2,210
0,2012/11/2,215
0,2012/11/2,220
0,2012/11/2,225
0,2012/11/2,230
0,2012/11/2,235
0,2012/11/2,240
0,2012/11/2,245
0,2012/11/2,250
0,2012/11/2,255
0,2012/11/2,300
0,2012/11/2,305
0,2012/11/2,310
0,2012/11/2,315
0,2012/11/2,320
0,2012/11/2,325
0,2012/11/2,330
0,2012/11/2,335
0,2012/11/2,340
0,2012/11/2,345
0,2012/11/2,350
0,2012/11/2,355
0,2012/11/2,400
0,2012/11/2,405
0,2012/11/2,410
0,2012/11/2,415
0,2012/11/2,420
0,2012/11/2,425
0,2012/11/2,430
0,2012/11/2,435
0,2012/11/2,440
0,2012/11/2,445
0,2012/11/2,450
0,2012/11/2,455
0,2012/11/2,500
0,2012/11/2,505
0,2012/11/2,510
0,2012/11/2,515
0,2012/11/2,520
0,2012/11/2,525
0,2012/11/2,530
0,2012/11/2,535
0,2012/11/2,540
0,2012/11/2,545
0,2012/11/2,550
0,2012/11/2,555
0,2012/11/2,600
0,2012/11/2,605
0,2012/11/2,610
0,2012/11/2,615
0,2012/11/2,620
0,2012/11/2,625
0,2012/11/2,630
0,2012/11/2,635
0,2012/11/2,640
0,2012/11/2,645
0,2012/11/2,650
0,2012/11/2,655
0,2012/11/2,700
0,2012/11/2,705
0,2012/11/2,710
117,2012/11/2,715
0,2012/11/2,720
34,2012/11/2,725
121,2012/11/2,730
27,2012/11/2,735
70,2012/11/2,740
45,2012/11/2,745
9,2012/11/2,750
80,2012/11/2,755
138,2012/11/2,800
95,2012/11/2,805
556,2012/11/2,810
753,2012/11/2,815
747,2012/11/2,820
731,2012/11/2,825
748,2012/11/2,830
708,2012/11/2,835
377,2012/11/2,840
190,2012/11/2,845
665,2012/11/2,850
47,2012/11/2,855
16,2012/11/2,900
0,2012/11/2,905
42,2012/11/2,910
60,2012/11/2,915
17,2012/11/2,920
0,2012/11/2,925
0,2012/11/2,930
0,2012/11/2,935
10,2012/11/2,940
27,2012/11/2,945
0,2012/11/2,950
46,2012/11/2,955
487,2012/11/2,1000
356,2012/11/2,1005
146,2012/11/2,1010
0,2012/11/2,1015
0,2012/11/2,1020
0,2012/11/2,1025
8,2012/11/2,1030
80,2012/11/2,1035
0,2012/11/2,1040
0,2012/11/2,1045
0,2012/11/2,1050
0,2012/11/2,1055
0,2012/11/2,1100
0,2012/11/2,1105
0,2012/11/2,1110
0,2012/11/2,1115
0,2012/11/2,1120
0,2012/11/2,1125
0,2012/11/2,1130
0,2012/11/2,1135
415,2012/11/2,1140
270,2012/11/2,1145
17,2012/11/2,1150
0,2012/11/2,1155
0,2012/11/2,1200
0,2012/11/2,1205
328,2012/11/2,1210
28,2012/11/2,1215
0,2012/11/2,1220
49,2012/11/2,1225
0,2012/11/2,1230
0,2012/11/2,1235
0,2012/11/2,1240
0,2012/11/2,1245
0,2012/11/2,1250
0,2012/11/2,1255
0,2012/11/2,1300
0,2012/11/2,1305
95,2012/11/2,1310
0,2012/11/2,1315
0,2012/11/2,1320
0,2012/11/2,1325
0,2012/11/2,1330
0,2012/11/2,1335
0,2012/11/2,1340
0,2012/11/2,1345
0,2012/11/2,1350
0,2012/11/2,1355
0,2012/11/2,1400
17,2012/11/2,1405
11,2012/11/2,1410
20,2012/11/2,1415
0,2012/11/2,1420
0,2012/11/2,1425
0,2012/11/2,1430
46,2012/11/2,1435
0,2012/11/2,1440
0,2012/11/2,1445
94,2012/11/2,1450
0,2012/11/2,1455
0,2012/11/2,1500
72,2012/11/2,1505
89,2012/11/2,1510
0,2012/11/2,1515
0,2012/11/2,1520
0,2012/11/2,1525
0,2012/11/2,1530
0,2012/11/2,1535
0,2012/11/2,1540
0,2012/11/2,1545
0,2012/11/2,1550
0,2012/11/2,1555
0,2012/11/2,1600
0,2012/11/2,1605
0,2012/11/2,1610
14,2012/11/2,1615
112,2012/11/2,1620
124,2012/11/2,1625
97,2012/11/2,1630
0,2012/11/2,1635
15,2012/11/2,1640
0,2012/11/2,1645
0,2012/11/2,1650
0,2012/11/2,1655
17,2012/11/2,1700
0,2012/11/2,1705
0,2012/11/2,1710
0,2012/11/2,1715
0,2012/11/2,1720
0,2012/11/2,1725
0,2012/11/2,1730
0,2012/11/2,1735
54,2012/11/2,1740
130,2012/11/2,1745
6,2012/11/2,1750
57,2012/11/2,1755
27,2012/11/2,1800
0,2012/11/2,1805
38,2012/11/2,1810
52,2012/11/2,1815
93,2012/11/2,1820
53,2012/11/2,1825
0,2012/11/2,1830
55,2012/11/2,1835
0,2012/11/2,1840
74,2012/11/2,1845
14,2012/11/2,1850
0,2012/11/2,1855
0,2012/11/2,1900
0,2012/11/2,1905
0,2012/11/2,1910
0,2012/11/2,1915
98,2012/11/2,1920
56,2012/11/2,1925
54,2012/11/2,1930
50,2012/11/2,1935
0,2012/11/2,1940
40,2012/11/2,1945
15,2012/11/2,1950
15,2012/11/2,1955
35,2012/11/2,2000
0,2012/11/2,2005
0,2012/11/2,2010
0,2012/11/2,2015
0,2012/11/2,2020
0,2012/11/2,2025
0,2012/11/2,2030
0,2012/11/2,2035
0,2012/11/2,2040
24,2012/11/2,2045
0,2012/11/2,2050
0,2012/11/2,2055
0,2012/11/2,2100
0,2012/11/2,2105
77,2012/11/2,2110
0,2012/11/2,2115
0,2012/11/2,2120
0,2012/11/2,2125
0,2012/11/2,2130
0,2012/11/2,2135
0,2012/11/2,2140
0,2012/11/2,2145
0,2012/11/2,2150
0,2012/11/2,2155
0,2012/11/2,2200
0,2012/11/2,2205
0,2012/11/2,2210
0,2012/11/2,2215
0,2012/11/2,2220
0,2012/11/2,2225
0,2012/11/2,2230
0,2012/11/2,2235
0,2012/11/2,2240
0,2012/11/2,2245
0,2012/11/2,2250
0,2012/11/2,2255
0,2012/11/2,2300
0,2012/11/2,2305
0,2012/11/2,2310
0,2012/11/2,2315
0,2012/11/2,2320
0,2012/11/2,2325
0,2012/11/2,2330
0,2012/11/2,2335
0,2012/11/2,2340
0,2012/11/2,2345
0,2012/11/2,2350
0,2012/11/2,2355
0,2012/11/3,0
0,2012/11/3,5
0,2012/11/3,10
0,2012/11/3,15
0,2012/11/3,20
0,2012/11/3,25
0,2012/11/3,30
0,2012/11/3,35
0,2012/11/3,40
0,2012/11/3,45
0,2012/11/3,50
0,2012/11/3,55
0,2012/11/3,100
0,2012/11/3,105
0,2012/11/3,110
0,2012/11/3,115
0,2012/11/3,120
0,2012/11/3,125
0,2012/11/3,130
0,2012/11/3,135
0,2012/11/3,140
0,2012/11/3,145
0,2012/11/3,150
0,2012/11/3,155
0,2012/11/3,200
0,2012/11/3,205
0,2012/11/3,210
0,2012/11/3,215
0,2012/11/3,220
0,2012/11/3,225
0,2012/11/3,230
0,2012/11/3,235
0,2012/11/3,240
0,2012/11/3,245
0,2012/11/3,250
0,2012/11/3,255
0,2012/11/3,300
0,2012/11/3,305
0,2012/11/3,310
0,2012/11/3,315
0,2012/11/3,320
0,2012/11/3,325
0,2012/11/3,330
0,2012/11/3,335
0,2012/11/3,340
0,2012/11/3,345
0,2012/11/3,350
0,2012/11/3,355
0,2012/11/3,400
0,2012/11/3,405
0,2012/11/3,410
0,2012/11/3,415
0,2012/11/3,420
0,2012/11/3,425
0,2012/11/3,430
0,2012/11/3,435
0,2012/11/3,440
0,2012/11/3,445
0,2012/11/3,450
0,2012/11/3,455
0,2012/11/3,500
0,2012/11/3,505
0,2012/11/3,510
0,2012/11/3,515
0,2012/11/3,520
0,2012/11/3,525
0,2012/11/3,530
0,2012/11/3,535
0,2012/11/3,540
0,2012/11/3,545
0,2012/11/3,550
0,2012/11/3,555
0,2012/11/3,600
0,2012/11/3,605
0,2012/11/3,610
0,2012/11/3,615
0,2012/11/3,620
0,2012/11/3,625
0,2012/11/3,630
0,2012/11/3,635
0,2012/11/3,640
0,2012/11/3,645
0,2012/11/3,650
0,2012/11/3,655
24,2012/11/3,700
57,2012/11/3,705
0,2012/11/3,710
0,2012/11/3,715
0,2012/11/3,720
40,2012/11/3,725
49,2012/11/3,730
0,2012/11/3,735
43,2012/11/3,740
9,2012/11/3,745
0,2012/11/3,750
7,2012/11/3,755
35,2012/11/3,800
9,2012/11/3,805
31,2012/11/3,810
32,2012/11/3,815
90,2012/11/3,820
27,2012/11/3,825
25,2012/11/3,830
0,2012/11/3,835
58,2012/11/3,840
241,2012/11/3,845
509,2012/11/3,850
508,2012/11/3,855
198,2012/11/3,900
450,2012/11/3,905
443,2012/11/3,910
494,2012/11/3,915
461,2012/11/3,920
533,2012/11/3,925
496,2012/11/3,930
319,2012/11/3,935
60,2012/11/3,940
0,2012/11/3,945
0,2012/11/3,950
0,2012/11/3,955
0,2012/11/3,1000
0,2012/11/3,1005
0,2012/11/3,1010
40,2012/11/3,1015
0,2012/11/3,1020
0,2012/11/3,1025
0,2012/11/3,1030
0,2012/11/3,1035
0,2012/11/3,1040
0,2012/11/3,1045
0,2012/11/3,1050
0,2012/11/3,1055
0,2012/11/3,1100
0,2012/11/3,1105
0,2012/11/3,1110
0,2012/11/3,1115
0,2012/11/3,1120
29,2012/11/3,1125
12,2012/11/3,1130
60,2012/11/3,1135
8,2012/11/3,1140
43,2012/11/3,1145
54,2012/11/3,1150
68,2012/11/3,1155
104,2012/11/3,1200
0,2012/11/3,1205
0,2012/11/3,1210
50,2012/11/3,1215
266,2012/11/3,1220
65,2012/11/3,1225
0,2012/11/3,1230
0,2012/11/3,1235
52,2012/11/3,1240
0,2012/11/3,1245
52,2012/11/3,1250
94,2012/11/3,1255
179,2012/11/3,1300
0,2012/11/3,1305
0,2012/11/3,1310
154,2012/11/3,1315
33,2012/11/3,1320
16,2012/11/3,1325
79,2012/11/3,1330
119,2012/11/3,1335
0,2012/11/3,1340
0,2012/11/3,1345
41,2012/11/3,1350
66,2012/11/3,1355
0,2012/11/3,1400
